"subjects" "activities" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
6 "WALKING_DOWNSTAIRS" 0.289800592941176 -0.0173826471612941 -0.104499345847059 0.929424083176471 -0.200850347529412 -0.115975730994706 0.109408948925471 -0.0211542899894118 -0.0316182170505882 -0.122009403171765 -0.0355030063376471 0.112562655995529 -0.0514013708341176 -0.0609309530849412 -0.0671121031305882 0.0626587369552941 0.0626587369552941 0.0466748024658823 -0.0120511477352941 -0.235319436188235 0.0208870009129412 0.153486705494118 -0.0122469331411765 -0.302939522152941 0.0150111333890588 0.166110219728235 0.0325405901435294 -0.0162690850423529 -0.126486114017647 -0.268100317511765 -0.403445587164706 -0.248747314370588 -0.235211315035294 -0.0221000502717647 -0.105319064603882 -0.175801057114118 0.0688303477305882 -0.0214423889952941 0.164083983730588 0.147860320182353 0.132611119876471 0.0958387921505882 -0.114135340783529 0.262005614376941 -0.203266114672941 0.223265133 -0.0268947511164706 0.135947197475882 -0.0277695337647059 -0.949568874 -0.934372481764706 -0.895405655647059 0.0708611025741177 0.0464122583364706 -0.181349511602353 -0.346118108743529 -0.0990819410070588 -0.236398366035294 -0.376180750452941 -0.174798510743529 -0.287743231482353 0.0500844402411765 0.0500844402411765 0.0892929701764706 -0.151761797563529 -0.223288540323529 -0.0492683600976471 0.0526836162435294 -0.119401610630353 0.0137414993527882 0.0440756896517647 -0.235018791294118 -0.385375083294118 -0.158672817658824 -0.356035498658824 -0.186426606776471 0.0209813969816471 -0.335750056670588 -0.307280803958824
7 "WALKING_DOWNSTAIRS" 0.289881483762376 -0.0172962136517822 -0.106888330742574 0.93659005950495 -0.214201101584158 0.0334068858514852 0.0849180007118812 0.0110774505673267 -0.0179771833366337 -0.0883581956673267 -0.0466133211969307 0.0799724682821782 -0.0556171383346535 -0.0514199719356436 -0.0480621548891089 -0.102354319961386 -0.102354319961386 -0.344315493633663 -0.297612766158416 -0.655039881584158 -0.174612498817822 -0.157021696456436 -0.44743642029703 -0.419652636178218 -0.101880110154455 -0.0507601185594059 -0.279617366184158 -0.334585066282178 -0.580275728415842 -0.336314420990099 -0.441943070356436 -0.281805567693069 -0.411599185019802 -0.58993787960396 -0.367978293267327 -0.283648475807921 -0.244378887465347 -0.183790151662574 -0.0906497976287129 -0.0274187598336634 -0.25316692160198 0.018599384273396 -0.537072007920792 -0.164077668461386 -0.70966976980198 0.034785119950495 -0.0999197965980198 -0.106182257252475 -0.375532635247525 -0.957714386534653 -0.929932708910891 -0.923553286237624 -0.248858361241584 -0.301192370777228 -0.618665829207921 -0.443991999284158 -0.561976557722772 -0.408646987128713 -0.611887501089109 -0.721631355247525 -0.548680877524752 -0.102086760251485 -0.102086760251485 -0.266150946564356 -0.43118656850198 -0.713913867425743 -0.073552096809901 -0.13712993719901 -0.386545034554455 -0.285014777757426 -0.312380684970297 -0.656047877128713 -0.461013235544554 -0.550084689207921 -0.477147799504951 -0.249941877792079 -0.289599204465347 -0.464031731758416 -0.741022365158416
8 "WALKING_DOWNSTAIRS" 0.294783268455556 -0.0148276745486667 -0.0987179712455555 0.86801153 -0.270837196666667 -0.2104075201 0.0561831342355556 0.0167492192755556 0.00398021931055555 -0.0630378564455556 -0.0403132506977778 0.0696174671484444 -0.0769353421455556 -0.0658980657666667 -0.0615645812711111 0.2036946474 0.2036946474 -0.01295492315 0.130090977767889 -0.271652153533333 -0.00653842167888889 0.447835078644444 0.04631857011 -0.423562328677778 -0.0286365688255556 -0.0236237526922222 -0.116571238209211 0.185302036686667 -0.190549612972222 -0.360980046333333 -0.402732977088889 -0.3877745197 -0.179136400878889 -0.0624448554111111 0.374726110457778 -0.235828172131111 -0.150793307422222 -0.107707551937778 0.311896451175556 -0.0510053770721111 0.100007596665 -0.0572927581222222 -0.0896614721011111 0.0213118020513333 -0.283207802415111 0.00498260503222222 0.0461706093777778 0.497903753544444 0.145318769311111 -0.929778434555556 -0.914651547222222 -0.899629424777778 -0.0613699362728889 0.24123136659 -0.257568733044222 -0.279745603044444 -0.0449019775244444 0.2579610634 -0.393118598272222 -0.309443404188889 0.0472321502533333 0.300521142033333 0.300521142033333 0.120713711585333 -0.0485453504686667 -0.27516794198 0.063558016747 0.42691262198 0.106823537718889 -0.0887591146655556 0.215928748233333 -0.325076012334444 -0.316124251688889 -0.0429111544308889 0.100549890431111 0.0894633777533333 0.136650702012222 -0.187804708879111 -0.319253355717778
9 "WALKING_DOWNSTAIRS" 0.284980084948454 -0.0107009999331959 -0.107289999020619 0.942837941649485 -0.145272024958763 -0.0452960762869072 0.0763147332958763 0.00400869941412371 -0.00914121554690722 -0.108318175131959 -0.0457631484969072 0.0943086104448454 -0.0727261063536083 -0.0379944311927835 -0.0380515426350515 0.0969229779804124 0.0969229779804124 -0.165320406870825 -0.225607678568041 -0.502484250824742 -0.0241734378041237 0.0236669748443299 -0.211056620497938 -0.500059132989691 0.00349103792474227 0.192401079877732 -0.186463724552577 -0.139725476297938 -0.291297163082474 -0.389045913195876 -0.402756499117526 -0.219531311057732 -0.252937200009278 -0.419990777525773 -0.304020074371134 -0.137584038798969 -0.00526506150103093 -0.016115866843299 0.130246914264742 -0.0458536119948454 -0.0452814173639175 -0.0357500127247423 -0.374125466804124 0.0453786004134021 -0.513828694948454 0.0809748605143299 0.129087605363918 0.0225871843185567 -0.238653634752577 -0.953601702061856 -0.934640736082474 -0.938657459278351 -0.132928845876289 -0.0891464447494845 -0.339498970804124 -0.382893142536082 -0.436410170515464 -0.386973897628866 -0.400676721983505 -0.543417147628866 -0.442255421443299 0.140185084168041 0.140185084168041 -0.0122482114360825 -0.329295939835052 -0.504398735979381 0.182120679512165 -0.0439771315762887 -0.320067811556701 -0.155026265845361 -0.0959079971264949 -0.386170229175258 -0.42719244971134 -0.453077919896907 -0.473863746391753 -0.0330910154257732 0.01824508775 -0.417859407350515 -0.528015663917526
10 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.917818427021277 -0.0584832676382979 -0.225382496382979 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 0.191079793587447 0.191079793587447 -0.165908810808511 -0.309820427234043 -0.590896636382979 0.0368263528276596 -0.134598352726809 -0.04769426376 -0.447958436170213 -0.00264587983404255 0.0352940709170213 -0.155444882765957 -0.289957855489362 -0.241974080021277 -0.368978400468085 -0.417064208808511 -0.376637686702128 -0.420844008625532 -0.479512983617021 -0.375000625531915 -0.282624940382979 0.0791059230361702 -0.121321578170213 0.114032088546809 0.0201391853085106 -0.0745659082223404 -0.0148414437446808 -0.488253939574468 0.041547289106383 -0.58966315 0.102927876712766 0.207251997929787 -0.146993837655319 0.0114353944787234 -0.957785118085106 -0.955487793617021 -0.910588943191489 -0.101186926595745 -0.261684752425532 -0.303381582831915 -0.45418847106383 -0.528329304680851 -0.444636334893617 -0.623676024255319 -0.583421784680851 -0.540633469361702 0.119183740638298 0.119183740638298 -0.0783498875595745 -0.422315316808511 -0.595822214468085 0.266115492098298 -0.208680587882979 -0.0379716239787234 -0.125682818093191 -0.281507406948936 -0.36402669587234 -0.470373498510638 -0.565214032765957 -0.521100818723404 -0.0534137179170213 -0.0919623368021277 -0.479939845914894 -0.633479804680851
11 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.928817578043478 -0.151077057652174 -0.160962985956522 0.118250858006522 -0.0113826178208696 -0.00939838078195652 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.1077700285 -0.0381702367441304 -0.0582518846641304 0.148951103536087 0.148951103536087 -0.221631694184783 -0.232641763307609 -0.540325787826087 -0.0226239171245652 -0.130272514565217 -0.3180818605 -0.514562240434783 -0.155801013828261 -0.113333185608696 -0.215092049054348 -0.351268404347826 -0.498668458043478 -0.508557029565217 -0.559085845869565 -0.452939005217391 -0.316412962967391 -0.451126869347826 -0.403380386086957 -0.279498021580435 -0.0744451681576087 -0.154726798605435 0.0580680522108696 -0.0553633752984783 -0.188680399771739 -0.0445946372391304 -0.40943875826087 -0.0258920214847826 -0.57734888 0.163045288093478 0.187719760269565 -0.0607892037384783 -0.231064156615217 -0.950026242173913 -0.946576675652174 -0.901097766521739 -0.103436471413043 -0.304063534173913 -0.536331570652174 -0.370436868891304 -0.459281989565217 -0.468462984347826 -0.526801825217391 -0.572144734130435 -0.542770646521739 0.0914076757326087 0.0914076757326087 -0.206576683876087 -0.352687281086957 -0.592319490869565 0.258941676302174 -0.0860527358695652 -0.245413541641304 -0.0718767032673913 -0.298931144913043 -0.573043711086957 -0.393194731747826 -0.469390428043478 -0.540949520217391 -0.0618876767130435 -0.236538515947826 -0.428868687826087 -0.643399203913044
12 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.881940855128205 -0.215018042307692 -0.126146868942821 0.0730930306923077 -0.0386872111282051 -0.00955202497435897 -0.205775427307692 0.0274707556666667 0.163962510807692 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.644604325128205 0.644604325128205 0.434490400974359 0.418004608615385 0.0875816618205128 0.537012022051282 0.494457802230769 0.110659220744872 -0.323137202076923 0.0126113511538462 0.293956386538462 0.474317256051282 0.276716853307692 0.0595905768717949 -0.240575873128205 -0.387547819487179 -0.116947001820513 0.474962448333333 0.147083143564103 0.210673073192308 -0.147027421297436 0.101341293433333 0.195664853055641 0.586637550769231 0.226461674461538 0.538404846128205 0.174679438294872 0.203979764835897 0.163417975410256 -0.0229045295641026 0.185185491589744 0.626917070512821 0.514816445641026 0.049322451025641 -0.899726139487179 -0.917880864102564 -0.899363131794872 0.544273037307692 0.355306716915385 -0.0200111148717949 0.267657219333333 0.0483147743589744 -0.0314083457948718 0.179148649684615 -0.0146299196923077 0.116646170221282 0.413472376589744 0.413472376589744 0.450612065720513 0.237821231894872 -0.0438985022538462 0.658506543333333 0.427928785230769 -0.0783635041538461 0.476803887476923 0.349771285415897 -0.0983930104846154 0.196613286661538 -0.028489571974359 -0.215892226769231 0.0828630624102564 0.316346415348718 0.0320366671179487 -0.143254547512821
13 "WALKING_DOWNSTAIRS" 0.3014610196 -0.0173195390157778 -0.09816866218 0.872683205555556 -0.356673289555556 -0.187870253333333 0.0901452883333333 -0.0213998492444444 -0.0125551085533333 -0.126388023595556 0.0162145300888889 0.148610020955556 -0.0726461849022222 -0.07359521674 -0.0788436473888889 0.245771699004444 0.245771699004444 -0.0802241799933333 -0.184850019535556 -0.452828682444444 0.104323529982222 0.181138042506667 -0.0769713066866667 -0.437231469111111 -0.146948731184444 0.132318102757111 -0.0377894711288889 -0.107306347733333 -0.196838264546667 -0.288856976111111 -0.431506656453333 -0.304566054624444 -0.366748752888889 -0.308879866288889 -0.238221682666667 -0.221663381608889 0.0476218594644444 -0.0827761198333333 0.239895893822222 0.0117020858033333 0.112442619741778 0.01064073576 -0.406392284444444 0.130888037993333 -0.490804948444444 0.221357994106667 0.224343492244444 0.301336399711111 -0.0717893558666667 -0.940194827777778 -0.940111830666667 -0.916324556888889 0.00214655719111111 -0.0796009757622222 -0.246061882112444 -0.442148617666667 -0.353733478222222 -0.349759493777778 -0.549648320222222 -0.442426840888889 -0.428337693333333 0.264341903711111 0.264341903711111 0.0952339404955556 -0.388420328666667 -0.509130858444444 0.266987750733333 0.277894323022222 -0.145081705591111 -0.0463867896444444 -0.113161860322222 -0.293237567085333 -0.469790144111111 -0.388418746666667 -0.450772139111111 0.0791271386644444 0.06320531452 -0.484489974222222 -0.571666834444444
14 "WALKING_DOWNSTAIRS" 0.284458963861111 -0.0197999371686389 -0.1074157796 0.921820641944444 -0.222215179444444 0.0412987957222222 0.101584640833333 0.0211126110833333 0.0112499015 -0.0779611213138889 -0.0697154455833333 0.0500708760555556 -0.0901744530194444 -0.0355171408083333 -0.0481460161016667 0.330999221944444 0.330999221944444 -0.0179784626888889 -0.161333309783333 -0.459579670833333 0.195348406222222 0.225766560777778 -0.322795653888889 -0.367713771944444 0.0282644422805556 0.183154050991667 0.0383364203555556 -0.00309155313333333 -0.419534253611111 -0.244503497722222 -0.400892381111111 -0.198861107138889 -0.0954349339722222 -0.525006840277778 -0.194915698805556 -0.191963043893889 -0.0324962109133333 0.01292707115 0.155526858911111 0.130782546102778 0.0224783539805556 0.138397615911111 -0.338417326388889 -0.0581080717 -0.583510518055556 0.339656340833333 0.348618168333333 0.239812250944444 -0.325722718055556 -0.941242334722222 -0.945824352777778 -0.906594023333333 0.0869139849722222 0.0198613278611111 -0.477806646111111 -0.237349190997222 -0.550303216666667 -0.280417950555556 -0.264848047888889 -0.640280071388889 -0.358762129444444 0.133267478527222 0.133267478527222 -0.0337640982530556 -0.263921983758333 -0.617659355833333 0.402891960277778 0.167409716861111 -0.383242679444444 0.0404618458027778 -0.0270294444166667 -0.535893778333333 -0.284532358444444 -0.570339899444444 -0.377319033611111 -0.0575202606055556 -0.118530349166667 -0.341863671805556 -0.697451438611111
15 "WALKING_DOWNSTAIRS" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.923711401296296 -0.110028841648148 -0.153671532259259 0.0578010605648148 0.0375005150740741 -0.000982717101851849 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 0.127211137694444 0.127211137694444 0.112982475627778 0.0390915481555556 -0.0463117766203704 0.205428216353704 0.0959432893981482 0.280518877574074 -0.23469362537037 0.0130298524666667 0.178520969805556 0.201542909494444 -0.0724504562777778 0.157775692377778 -0.210126610722222 -0.181909200418519 -0.179004310844444 -0.214730713222222 0.328817010088889 -0.141266888477778 0.0216333667314815 0.0881284260055556 -0.060331719512963 0.364829993351852 0.167846645746296 0.335009724333333 0.0579874222987037 0.150825734842593 0.402651090185185 0.0746754643666667 0.221849483707407 0.0441392843425926 0.10825903416963 0.229898742944444 -0.950790837407407 -0.93901254962963 -0.905888257592593 0.198947061775926 -0.0883301225796296 0.0310157077775926 -0.416133032777778 0.213825552277778 -0.208702488240741 -0.32301569962963 0.146650121972222 -0.36786963962963 0.230363964351852 0.230363964351852 0.292087200087037 0.0539972903222222 0.0594908483888889 -0.0282962478037037 0.0432283686975926 0.0947940973814815 0.0819587190574074 -0.177697841296296 -0.09851956305 -0.482598325037037 0.12605231802963 -0.305896699222222 -0.0453930349148148 0.2244805035 -0.218930425944444 -0.0398573780185185
16 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.554632665344828 -0.173414057262069 -0.152008268862069 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.419732508103448 -0.544902332586207 -0.423798006068966 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.269850388246552 -0.474769376551724 -0.191973774948276 -0.288154787517241 -0.17216563837931 -0.471642111551724 -0.000259638109310345 -0.485763582068966 -0.159588770951724 -0.687034281206897 -0.101278802667241 -0.253756934258621 -0.14054060387069 -0.457972381896552 -0.964470066724138 -0.937816011034483 -0.92619169637931 -0.501968387931034 -0.371661522413793 -0.711494695517241 -0.288824754586207 -0.523377914655172 -0.443780454482759 -0.430134387586207 -0.810444542413793 -0.599481997931035 -0.259465249913793 -0.259465249913793 -0.482976929827586 -0.38216092137931 -0.67960595137931 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.316252107741379 -0.470641125 -0.506738306724138 -0.359437080103448 -0.502224768103448 -0.423707329706897 -0.693032409137931
17 "WALKING_DOWNSTAIRS" 0.2792845828 -0.01262580966778 -0.1064396194 0.9467972718 -0.0799003729 0.1539063202 0.111470787918 -0.007131601642 -0.01189114264 -0.010752208236 -0.1003822042168 0.082221399603 -0.0992465275036 -0.037268109685 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.006237000044 -0.2796400557 -0.5514383554 0.0044402193 0.1399744981 -0.201368098258 -0.165552378156 -0.3601146078 -0.5212878612 -0.4566796268 -0.3450157917 -0.12591815458 -0.44312621 -0.22138882542 -0.10932502666 0.042572962348 -0.01372893002 0.075101684668 -0.152993475556 -0.15317202912 -0.084571896612 -0.3345099466 0.00599108142158 -0.4722007526 -0.00434100877638 0.17395384962 -0.011629910112 -0.284807676 -0.9627219918 -0.9354258554 -0.9330817682 -0.128111641206 -0.08640490273602 -0.3793359516 -0.33131291446 -0.4734080504 -0.3320502392 -0.170842676616 -0.5471984382 -0.3589516378 0.14700167906 0.14700167906 -0.111303956316 -0.296158291686 -0.463140795 0.22678384386 -0.078283777824 -0.3466485178 -0.130825898392 -0.061537065488 -0.3967016908 -0.3981998635 -0.4975063388 -0.434482187 0.005749436614 -0.067941075972 -0.39299065312 -0.4894973794
18 "WALKING_DOWNSTAIRS" 0.2975441875 -0.0135564467159091 -0.112837694688636 0.931380178636364 -0.166938774772727 -0.140047614122727 0.0936273220295455 0.0159869469363636 -0.00985034750909091 -0.159826551905227 -0.0163131590545455 0.152695027609091 -0.0515814754272727 -0.0642023574227273 -0.0621043700545455 0.108071382861364 0.108071382861364 -0.115421210625 -0.164783206536364 -0.440546586136364 0.0829831545090909 -0.0626729573068182 -0.241600361090909 -0.390366905 0.0530611096231818 0.154663327609091 -0.0437826262613636 -0.170975270611364 -0.343626396295455 -0.331351997727273 -0.294651710159091 -0.20334131025 -0.2966286115 -0.402132810611364 -0.144904904113636 -0.181812746586364 0.2321868966475 0.0367238492251136 0.149816459227273 0.0640204520170455 0.010857564025 0.103796321231818 -0.359113724772727 0.0988527908931818 -0.46777776875 0.084123192215 0.167407531090909 -0.0979710029522727 -0.240040783340909 -0.946975165 -0.934963993181818 -0.920921521590909 -0.00358338882727273 -0.138528104113636 -0.409310918409091 -0.363722908386364 -0.481813367954545 -0.257846157386364 -0.493837613409091 -0.459459295681818 -0.307268262272727 0.121176277863636 0.121176277863636 -0.0386367422818182 -0.307952089840909 -0.465807533547727 0.194912716568182 -0.17564706475 -0.303090701863636 -0.0522811342045455 -0.163243978431818 -0.474755492045455 -0.390968436431818 -0.543033246590909 -0.367816046590909 -0.071212004425 -0.113625944990909 -0.397984195568182 -0.502831373477273
19 "WALKING_DOWNSTAIRS" 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.929291680434783 -0.235897105217391 -0.121477255782609 0.0972653457891304 0.0143450903413043 0.00123950141304348 -0.141096309502174 0.00710564286763044 0.138622425584783 -0.0266492977565217 -0.0570410865136957 -0.077617393146087 0.104359216580435 0.104359216580435 -0.0707560279130435 -0.068246324026087 -0.340417305565217 0.0890721752173913 0.186441733869565 -0.308161634195652 -0.351195267608696 0.0116076206369565 0.202030312067391 -0.0268676982326087 -0.0127039720456522 -0.365287434717391 -0.276941823673913 -0.393681484543478 -0.073632510748913 -0.0299969963043478 -0.217100157608696 -0.184392337071739 -0.0923021807173913 -0.0645307165065217 -0.012251230826087 0.188840007695652 0.0406977206476087 -0.0128823827326087 0.0545998274521739 -0.223354793921739 0.114889052615435 -0.396720714347826 0.131260126216957 0.125712887943478 0.156496646504348 -0.341031811521739 -0.956921542391304 -0.948404212173913 -0.91705975 -0.0167652227782609 0.0265530133695652 -0.427053261304348 -0.268106330991304 -0.259368686847826 -0.307025006304348 -0.16394489726087 -0.424567878478261 -0.336212734130435 0.135465563932609 0.135465563932609 -0.0418872609934783 -0.22448414468913 -0.407132335434783 0.137797082826087 0.065301199843913 -0.416940283043478 -0.0980112293695652 -0.00175391954565217 -0.48848835173913 -0.345453346086957 -0.293108364565217 -0.416505886304348 -0.074058597676087 -0.0883598523695652 -0.362903836717391 -0.464722244347826
